customerKey,dateKey,salesPersonKey,Quantity,Price,Margin,Cost,OverHead,returns,Sales,Expenses,net profit,net margin,City,State,Country,Marital Status,Gender,Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Age,Purchased Bike,Product,Product Sub Category,Product Category,Color,Size,Weight,Class,Style,Promotion,Promotion Category,Promotion Type,Manufacturer,Manufacturer Grouping,Market
1003,2010-09-28,288,1,185.3176,0.17,153.813608,9.4511976,0.0,185.3176,153.813608,22.0527944,11.9,Alexandria,Virginia,United States,Single,Male,30000,3,Partial College,Clerical,No,2,1-2 Miles,59,Yes,ML Mountain Seat/Saddle,Saddles,Components,Unknown,0,0.0,M ,U,Mountain-500 Silver Clearance Sale,Reseller,Discontinued Product,Poomah,New Comers,Growing
400143,2010-03-27,292,1,1664.48,0.34,1098.5568,131.59232,1.0,1664.48,1098.5568,434.33088,26.1,Cranbourne,Victoria,Australia,Married,Male,60000,1,Graduate Degree,Professional,Yes,0,0-1 Miles,35,No,Mountain-100,Mountain Bikes,Bikes,Black,44,21.13,H ,U ,Sport Helmet Discount-2003,Reseller,Seasonal Discount,Nuke,Incumbents,Growing
124153,2009-08-01,293,3,2718.92,0.27,1984.8116,220.23252,0.0,8156.76,5954.4348,1982.09268,24.3,Bangor,Maine,United States,Married,Female,40000,2,Partial College,Clerical,No,1,0-1 Miles,34,No,Touring-1000,Touring Bikes,Bikes,Blue,50,25.42,H ,U ,Volume Discount 25 to 40,Reseller,Volume Discount,Over Armour,New Comers,Shrinking
154050,2010-04-24,291,1,201.9192,0.16,169.612128,6.4614144,0.0,201.9192,169.612128,25.8456576,12.8,Bridgeport,Connecticut,United States,Married,Male,20000,4,High School,Skilled Manual,Yes,2,5-10 Miles,60,No,Front Derailleur,Derailleurs,Components,Silver,0,88.0,N,U,Volume Discount 25 to 40,Reseller,Volume Discount,Adihash,Incumbents,Stable
400875,2008-03-30,293,1,2000.0,0.31,1380.0,124.0,0.0,2000.0,1380.0,496.0,24.8,Melbourne,Victoria,Australia,Married,Male,40000,4,Partial College,Clerical,No,0,0-1 Miles,30,No,Mountain-500,Mountain Bikes,Bikes,Silver,42,27.77,L ,U ,Mountain-100 Clearance Sale,Reseller,Discontinued Product,Poomah,New Comers,Growing
233528,2009-12-11,285,1,93.73,0.42,54.3634,11.80998,0.0,93.73,54.3634,27.55662,29.4,Linden,New Jersey,United States,Single,Female,60000,2,Partial High School,Skilled Manual,No,2,1-2 Miles,51,No,ML Mountain Frame-W,Mountain Frames,Components,Silver,42,2.81,M ,W ,LL Road Frame Sale,Reseller,Excess Inventory,Over Armour,New Comers,Shrinking
250483,2010-08-10,285,1,75.6288,0.45,41.59584,40.209888,2.0,75.6288,41.59584,-6.176928,-8.2,Honolulu,Hawaii,United States,Married,Female,60000,2,Partial College,Professional,Yes,1,10+ Miles,55,No,Long-Sleeve Logo Jersey,Jerseys,Clothing,Multi,L,0.0,N,U ,Volume Discount 41 to 60,Reseller,Volume Discount,Acme,New Comers,Stable
185288,2010-01-17,294,1,1307.3238,0.34,862.833708,88.8980184,0.0,1307.3238,862.833708,355.5920736,27.2,Boston,Massachusetts,United States,Single,Male,130000,0,Graduate Degree,Management,No,2,0-1 Miles,38,Yes,Road-250,Road Bikes,Bikes,Black,58,15.68,H ,U ,No Discount,No Discount,No Discount,Woolson,New Comers,Stable
74905,2009-10-09,296,1,75.75,0.34,49.995,5.151,0.0,75.75,49.995,20.604,27.2,San Bernardino,California,United States,Married,Female,20000,1,Bachelors,Clerical,Yes,0,0-1 Miles,50,Yes,Water Bottle,Bottles and Cages,Accessories,Unknown,0,0.0,N,U,Mountain-100 Clearance Sale,Reseller,Discontinued Product,Over Armour,New Comers,Shrinking
334291,2009-01-20,284,1,171.7,0.32,116.756,10.9888,0.0,171.7,116.756,43.9552,25.6,Fraser,Michigan,United States,Single,Male,40000,2,Bachelors,Management,Yes,2,5-10 Miles,63,Yes,LL Mountain Frame,Mountain Frames,Components,Black,40,2.88,L ,U ,Half-Price Pedal Sale,Customer,Seasonal Discount,Slicenger,New Comers,Stable
17095,2009-04-08,282,1,255.84,0.47,135.5952,12.02448,0.0,255.84,135.5952,108.22032,42.3,Kotzebue,Alaska,United States,Married,Male,60000,1,Partial College,Skilled Manual,Yes,1,5-10 Miles,46,No,ML Mountain Pedal,Pedals,Components,Silver/Black,0,215.0,M ,U,LL Road Frame Sale,Reseller,Excess Inventory,Ribuck,New Comers,Stable
141954,2009-05-13,289,1,129.28,0.21,102.1312,5.42976,0.0,129.28,102.1312,21.71904,16.8,Harvard,Illinois,United States,Single,Female,80000,4,Partial College,Professional,No,2,0-1 Miles,43,No,ML Road Frame-W,Road Frames,Components,Yellow,48,2.34,M ,W ,Mountain-500 Silver Clearance Sale,Reseller,Discontinued Product,Princess,New Comers,Growing
8016,2010-11-29,281,1,1821.04,0.16,1529.6736,87.40992,0.0,1821.04,1529.6736,203.95648,11.2,Nashville,Tennessee,United States,Single,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,31,No,Mountain-300,Mountain Bikes,Bikes,Black,38,25.35,M ,U ,Road-650 Overstock,Reseller,Excess Inventory,Adihash,Incumbents,Stable
249259,2009-05-22,283,1,1648.0,0.24,1252.48,79.104,0.0,1648.0,1252.48,316.416,19.2,Phoenix,Arizona,United States,Single,Male,40000,2,Bachelors,Management,No,1,5-10 Miles,52,Yes,Mountain-100,Mountain Bikes,Bikes,Black,44,21.13,H ,U ,Volume Discount 25 to 40,Reseller,Volume Discount,Nuke,Incumbents,Growing
304844,2009-05-08,283,1,65.28,0.3,45.696,5.8752,0.0,65.28,45.696,13.7088,21.0,Boca Raton,Florida,United States,Married,Female,40000,3,Partial College,Clerical,Yes,1,0-1 Miles,31,No,Mountain Tire Tube,Tires and Tubes,Accessories,Unknown,0,0.0,N,U,Mountain Tire Sale,Customer,Excess Inventory,Poomah,New Comers,Growing
207115,2009-02-25,289,1,1393.8,0.34,919.908,47.3892,0.0,1393.8,919.908,426.5028,30.6,Seattle,Washington,United States,Married,Male,60000,2,High School,Professional,Yes,2,5-10 Miles,50,No,Road-650,Road Bikes,Bikes,Black,62,20.0,L ,U ,Half-Price Pedal Sale,Customer,Seasonal Discount,Nuke,Incumbents,Growing
227013,2010-07-26,286,1,1842.7833,0.22,1437.370974,115.5412326,1.0,1842.7833,1437.370974,289.8710934,15.7,Bellevue,Washington,United States,Single,Female,30000,0,Partial High School,Clerical,Yes,2,5-10 Miles,27,No,Road-650,Road Bikes,Bikes,Red,44,18.77,L ,U ,No Discount,No Discount,No Discount,Acme,New Comers,Stable
123952,2009-09-08,284,3,195.4914915,1.0,143.3435656,13.18984738,0.0,586.4744744,430.0306969,143.2539301,24.4,Anchorage,Alaska,United States,Married,Female,10000,5,High School,Skilled Manual,No,3,1-2 Miles,62,No,ML Touring Seat/Saddle,Saddles,Components,Unknown,0,0.0,M ,U,Touring-3000 Promotion,Reseller,New Product,Slicenger,New Comers,Stable
95917,2009-08-03,288,1,317.14,0.33,212.4838,20.93124,0.0,317.14,212.4838,83.72496,26.4,Reno,Nevada,United States,Married,Female,60000,5,Bachelors,Skilled Manual,Yes,3,10+ Miles,41,No,HL Headset,Headsets,Components,Unknown,0,0.0,H ,U,No Discount,No Discount,No Discount,Woolson,New Comers,Stable
62813,2009-08-23,296,1,1731.6,0.17,1437.228,29.4372,0.0,1731.6,1437.228,264.9348,15.3,Okemos,Michigan,United States,Single,Male,80000,5,Graduate Degree,Management,Yes,3,0-1 Miles,40,No,Road-250,Road Bikes,Bikes,Black,48,15.13,H ,U ,Volume Discount 25 to 40,Reseller,Volume Discount,Old Balance,Incumbents,Shrinking
6072,2010-05-22,281,1,60.9348,0.36,38.998272,4.3873056,0.0,60.9348,38.998272,17.5492224,28.8,Boston,Massachusetts,United States,Married,Female,50000,1,Bachelors,Skilled Manual,Yes,0,2-5 Miles,34,Yes,Sport-100,Helmets,Accessories,Blue,0,0.0,N,U,Volume Discount 41 to 60,Reseller,Volume Discount,Ribuck,New Comers,Stable
143065,2010-05-24,290,1,1425.211,0.21,1125.91669,134.858862,1.0,1425.211,1125.91669,164.435448,11.5,Madison,Wisconsin,United States,Married,Female,40000,1,Bachelors,Skilled Manual,Yes,0,1-2 Miles,32,Yes,Road-550-W,Road Bikes,Bikes,Yellow,44,18.42,M ,W ,Mountain-100 Clearance Sale,Reseller,Discontinued Product,Acme,New Comers,Stable
267714,2008-01-11,286,1,75.0,0.26,55.5,5.85,0.0,75.0,55.5,13.65,18.2,Toppenish,Washington,United States,Single,Male,70000,3,Graduate Degree,Management,No,2,1-2 Miles,53,Yes,Water Bottle,Bottles and Cages,Accessories,Unknown,0,0.0,N,U,Volume Discount over 60,Reseller,Volume Discount,Over Armour,New Comers,Shrinking
314740,2009-01-30,281,1,44.72,0.39,27.2792,3.48816,0.0,44.72,27.2792,13.95264,31.2,Baltimore,Maryland,United States,Married,Female,60000,1,Partial College,Skilled Manual,Yes,1,2-5 Miles,45,Yes,ML Mountain Tire,Tires and Tubes,Accessories,Unknown,0,0.0,M ,U,Mountain-500 Silver Clearance Sale,Reseller,Discontinued Product,Acme,New Comers,Stable
105787,2010-08-21,281,1,54.6312,0.5,27.3156,32.73156,2.0,54.6312,27.3156,-5.41596,-9.9,Glendale,California,United States,Single,Female,30000,0,Partial College,Clerical,No,1,2-5 Miles,30,No,Touring-Panniers,Panniers,Accessories,Grey,0,0.0,N,U,Sport Helmet Discount-2002,Reseller,Seasonal Discount,Nuke,Incumbents,Growing
55684,2008-06-24,283,1,1700.0,0.35,1105.0,119.0,0.0,1700.0,1105.0,476.0,28.0,Orofino,Idaho,United States,Married,Male,90000,5,Partial College,Professional,Yes,3,0-1 Miles,41,No,Mountain-100,Mountain Bikes,Bikes,Silver,44,21.13,H ,U ,Mountain-500 Silver Clearance Sale,Reseller,Discontinued Product,Ribuck,New Comers,Stable
158435,2009-08-29,289,1,1400.87,0.18,1148.7134,50.43132,0.0,1400.87,1148.7134,201.72528,14.4,Rochester,New York,United States,Married,Female,20000,3,High School,Manual,Yes,2,0-1 Miles,43,No,Road-550-W,Road Bikes,Bikes,Yellow,44,18.42,M ,W ,Sport Helmet Discount-2003,Reseller,Seasonal Discount,Slicenger,New Comers,Stable
159018,2008-06-09,292,1,52.0,0.49,26.52,7.644,0.0,52.0,26.52,17.836,34.3,Palisades Park,New Jersey,United States,Single,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,25,No,Touring-Panniers,Panniers,Accessories,Grey,0,0.0,N,U,Volume Discount 11 to 14,Reseller,Volume Discount,Over Armour,New Comers,Shrinking
275502,2010-02-15,292,1,357.035,0.45,196.36925,16.066575,0.0,357.035,196.36925,144.599175,40.5,Carlsbad,California,United States,Single,Female,10000,2,High School,Manual,Yes,2,1-2 Miles,53,Yes,ML Road Frame,Road Frames,Components,Red,60,2.38,M ,U ,Touring-3000 Promotion,Reseller,New Product,Princess,New Comers,Growing
151423,2010-10-02,285,1,90.6576,0.18,74.339232,33.2636736,2.0,90.6576,74.339232,-16.9453056,-18.7,Vero Beach,Florida,United States,Single,Female,80000,3,Graduate Degree,Professional,Yes,0,0-1 Miles,37,Yes,ML Crankset,Cranksets,Components,Black,0,635.0,M ,U,Touring-1000 Promotion,Reseller,New Product,Acme,New Comers,Stable
129321,2008-08-04,290,3,29.0,1.0,20.3,1.537,0.0,87.0,60.9,24.563,28.2,Westport,Connecticut,United States,Married,Male,20000,4,High School,Skilled Manual,No,2,1-2 Miles,60,No,Touring End Caps,Other,Accessories,Unknown,0,0.0,N,U,Sport Helmet Discount-2002,Reseller,Seasonal Discount,Ribuck,New Comers,Stable
140934,2009-05-06,281,1,1515.0,0.18,1242.3,81.81,0.0,1515.0,1242.3,190.89,12.6,Los Angeles,California,United States,Single,Female,50000,1,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,33,Yes,Mountain-400-W,Mountain Bikes,Bikes,Silver,38,26.35,M ,W ,Volume Discount 15 to 24,Reseller,Volume Discount,Nuke,Incumbents,Growing
305390,2008-01-15,283,1,78.0,0.42,45.24,9.828,0.0,78.0,45.24,22.932,29.4,Harrisburg,Pennsylvania,United States,Single,Female,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,33,No,Sport-100,Helmets,Accessories,Black,0,0.0,N,U,Half-Price Pedal Sale,Customer,Seasonal Discount,Old Balance,Incumbents,Shrinking
400979,2010-11-08,293,1,27.8512,-0.188,33.0872256,-0.52360256,0.0,27.8512,33.0872256,-4.71242304,-16.9,Bury,England,United Kingdom,Married,Male,60000,0,Graduate Degree,Professional,No,0,0-1 Miles,39,No,Half-Finger Gloves,Gloves,Clothing,Black,L,0.0,N,U ,Mountain-500 Silver Clearance Sale,Reseller,Discontinued Product,Acme,New Comers,Stable
188425,2009-04-28,293,1,139.74,0.23,107.5998,9.64206,0.0,139.74,107.5998,22.49814,16.1,Salem,Massachusetts,United States,Married,Male,20000,2,High School,Manual,Yes,2,0-1 Miles,42,No,LL Mountain Seat/Saddle,Saddles,Components,Unknown,0,0.0,L ,U,Road-650 Overstock,Reseller,Excess Inventory,Nuke,Incumbents,Growing
148724,2009-07-28,281,1,1742.76,0.28,1254.7872,97.59456,0.0,1742.76,1254.7872,390.37824,22.4,Borden,Indiana,United States,Single,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,30,No,Road-750,Road Bikes,Bikes,Black,58,20.79,L ,U ,Mountain-100 Clearance Sale,Reseller,Discontinued Product,Old Balance,Incumbents,Shrinking
128792,2009-06-15,284,1,171.36,0.45,94.248,7.7112,0.0,171.36,94.248,69.4008,40.5,Pittsburg,Kansas,United States,Single,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,31,No,ML Road Handlebars,Handlebars,Components,Unknown,0,0.0,M ,U,Mountain-100 Clearance Sale,Reseller,Discontinued Product,Acme,New Comers,Stable
338576,2008-06-25,294,1,1402.0,0.15,1191.7,63.09,0.0,1402.0,1191.7,147.21,10.5,Longview,Texas,United States,Single,Male,80000,3,Partial College,Professional,No,1,1-2 Miles,51,Yes,Road-450,Road Bikes,Bikes,Red,60,17.9,M ,U ,LL Road Frame Sale,Reseller,Excess Inventory,Old Balance,Incumbents,Shrinking
118409,2010-09-06,283,1,90.6576,0.18,74.339232,1.6318368,0.0,90.6576,74.339232,14.6865312,16.2,Belleville,Illinois,United States,Married,Male,30000,2,High School,Skilled Manual,Yes,2,1-2 Miles,49,No,ML Crankset,Cranksets,Components,Black,0,635.0,M ,U,Touring-1000 Promotion,Reseller,New Product,Over Armour,New Comers,Shrinking
122710,2008-11-04,296,1,65.0,0.49,33.15,9.555,0.0,65.0,33.15,22.295,34.3,La Crosse,Wisconsin,United States,Single,Female,60000,2,Bachelors,Professional,Yes,1,2-5 Miles,37,Yes,Long-Sleeve Logo Jersey,Jerseys,Clothing,Multi,XL,0.0,N,U ,Mountain-100 Clearance Sale,Reseller,Discontinued Product,Nuke,Incumbents,Growing
121360,2010-05-17,286,1,1996.14,0.17,1656.7962,33.93438,0.0,1996.14,1656.7962,305.40942,15.3,Chicago,Illinois,United States,Married,Female,40000,3,Partial College,Professional,Yes,2,5-10 Miles,54,No,Mountain-500,Mountain Bikes,Bikes,Black,42,27.77,L ,U ,Sport Helmet Discount-2003,Reseller,Seasonal Discount,Nuke,Incumbents,Growing
26178,2010-12-30,295,1,118.7178,-0.008,179.5013136,-12.15670272,0.0,118.7178,179.5013136,-48.62681088,-41.0,Baltimore,Maryland,United States,Single,Male,30000,1,High School,Clerical,Yes,2,1-2 Miles,51,Yes,HL Mountain Rear Wheel,Wheels,Components,Black,0,0.0,H ,U,Half-Price Pedal Sale,Customer,Seasonal Discount,Old Balance,Incumbents,Shrinking
308464,2008-12-11,293,1,10.0,0.45,5.5,1.35,0.0,10.0,5.5,3.15,31.5,Johnstown,New York,United States,Married,Male,50000,1,Bachelors,Skilled Manual,Yes,0,0-1 Miles,36,No,Hitch Rack - 4-Bike,Bike Racks,Accessories,Unknown,0,0.0,N,U,Volume Discount 11 to 14,Reseller,Volume Discount,Old Balance,Incumbents,Shrinking
155640,2010-08-05,289,1,119.6345,0.49,61.013595,11.724181,0.0,119.6345,61.013595,46.896724,39.2,New Holstein,Wisconsin,United States,Married,Male,80000,2,Graduate Degree,Professional,Yes,0,0-1 Miles,37,Yes,Short-Sleeve Classic Jersey,Jerseys,Clothing,Yellow,M,0.0,N,U ,Volume Discount 11 to 14,Reseller,Volume Discount,Slicenger,New Comers,Stable
400397,2010-09-22,288,1,216.3824,0.33,144.976208,7.1406192,0.0,216.3824,144.976208,64.2655728,29.7,Eilenburg,Brandenburg,Germany,Married,Male,80000,5,Partial College,Professional,Yes,3,5-10 Miles,45,No,ML Mountain Rear Wheel,Wheels,Components,Black,0,0.0,M ,U,Half-Price Pedal Sale,Customer,Seasonal Discount,Esics,Incumbents,Stable
400006,2010-04-26,292,1,60.9348,0.37,38.388924,4.5091752,0.0,60.9348,38.388924,18.0367008,29.6,Dunkerque,Nord,France,Single,Male,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,27,Yes,LL Road Frame,Road Frames,Components,Red,52,2.4,L ,U ,No Discount,No Discount,No Discount,Woolson,New Comers,Stable
96289,2010-09-23,290,1,62.418,0.3,43.6926,1.87254,0.0,62.418,43.6926,16.85286,27.0,Carmel,Indiana,United States,Single,Male,80000,4,Graduate Degree,Management,Yes,0,0-1 Miles,36,Yes,Mountain Bottle Cage,Bottles and Cages,Accessories,Unknown,0,0.0,N,U,Mountain Tire Sale,Customer,Excess Inventory,Adihash,Incumbents,Stable
331153,2008-08-27,287,1,32.0,0.49,16.32,1.568,0.0,32.0,16.32,14.112,44.1,Whiteville,North Carolina,United States,Married,Female,100000,3,Partial College,Professional,Yes,4,1-2 Miles,45,No,Sport-100,Helmets,Accessories,Black,0,0.0,N,U,Mountain-100 Clearance Sale,Reseller,Discontinued Product,Princess,New Comers,Growing
99532,2008-09-19,281,1,43.0,0.39,26.23,5.031,0.0,43.0,26.23,11.739,27.3,Fairbanks,Alaska,United States,Single,Female,80000,2,Partial High School,Skilled Manual,Yes,2,5-10 Miles,49,No,ML Mountain Tire,Tires and Tubes,Accessories,Unknown,0,0.0,M ,U,Half-Price Pedal Sale,Customer,Seasonal Discount,Over Armour,New Comers,Shrinking
400890,2010-04-03,288,1,1833.1197,0.19,1484.826957,34.8292743,0.0,1833.1197,1484.826957,313.4634687,17.1,Royal Oak,British Columbia,Canada,Single,Male,30000,1,Bachelors,Clerical,Yes,0,1-2 Miles,37,Yes,Road-650,Road Bikes,Bikes,Red,48,19.13,L ,U ,Half-Price Pedal Sale,Customer,Seasonal Discount,Princess,New Comers,Growing
128043,2008-11-02,288,2,54.0,1.0,37.8,5.346,0.0,108.0,75.6,27.054,25.1,Birmingham,Alabama,United States,Married,Female,30000,1,Bachelors,Clerical,Yes,0,0-1 Miles,65,No,Hex Nut,Other,Accessories,Unknown,5,0.0,N,U,Mountain Tire Sale,Customer,Excess Inventory,Adihash,Incumbents,Stable
123840,2009-06-07,282,2,47.0,1.0,42.3,3.713,0.0,94.0,84.6,5.687,6.1,Yakima,Washington,United States,Single,Female,70000,5,Graduate Degree,Management,Yes,2,10+ Miles,67,Yes,Hex Nut,Other,Accessories,Unknown,2,0.0,N,U,No Discount,No Discount,No Discount,Over Armour,New Comers,Shrinking
140824,2008-07-06,282,1,1203.0,0.24,914.28,28.872,0.0,1203.0,914.28,259.848,21.6,Saint Louis,Missouri,United States,Single,Female,90000,4,High School,Professional,No,3,1-2 Miles,45,Yes,Road-550-W,Road Bikes,Bikes,Yellow,42,18.13,M ,W ,Mountain-100 Clearance Sale,Reseller,Discontinued Product,Princess,New Comers,Growing
168564,2010-03-18,282,1,1651.9964,0.25,1238.9973,82.59982,0.0,1651.9964,1238.9973,330.39928,20.0,Washington,District of Columbia,United States,Married,Male,20000,2,Partial College,Manual,Yes,1,0-1 Miles,48,Yes,Road-150,Road Bikes,Bikes,Red,56,14.68,H ,U ,Mountain-500 Silver Clearance Sale,Reseller,Discontinued Product,Ribuck,New Comers,Stable
109196,2009-04-30,294,1,101.0,0.28,72.72,5.656,0.0,101.0,72.72,22.624,22.4,Orlando,Florida,United States,Married,Male,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,37,Yes,Men's Bib-Shorts,Bib-Shorts,Clothing,Multi,M,0.0,N,M ,Mountain Tire Sale,Customer,Excess Inventory,Adihash,Incumbents,Stable
302069,2009-09-09,295,1,1530.0,0.27,1116.9,41.31,0.0,1530.0,1116.9,371.79,24.3,Redding,California,United States,Single,Male,70000,0,Bachelors,Professional,No,1,5-10 Miles,41,No,Mountain-500,Mountain Bikes,Bikes,Black,44,28.13,L ,U ,Touring-1000 Promotion,Reseller,New Product,Old Balance,Incumbents,Shrinking
161806,2008-02-01,288,1,1542.0,0.33,1033.14,50.886,0.0,1542.0,1033.14,457.974,29.7,Bellevue,Washington,United States,Married,Male,80000,5,Bachelors,Professional,Yes,4,1-2 Miles,40,No,Road-650,Road Bikes,Bikes,Black,58,19.79,L ,U ,Mountain Tire Sale,Customer,Excess Inventory,Adihash,Incumbents,Stable
314700,2010-05-11,291,1,106.0488,0.5,53.0244,10.60488,0.0,106.0488,53.0244,42.41952,40.0,Teaneck,New Jersey,United States,Married,Female,70000,4,Bachelors,Professional,Yes,2,2-5 Miles,42,Yes,AWC Logo Cap,Caps,Clothing,Multi,M,0.0,N,U ,Touring-1000 Promotion,Reseller,New Product,Ribuck,New Comers,Stable
400944,2010-08-15,295,1,112.4142,0.124,98.4748392,16.39393608,1.0,112.4142,98.4748392,-2.45457528,-2.2,Kirkby,England,United Kingdom,Single,Female,10000,2,High School,Manual,Yes,0,0-1 Miles,35,No,HL Road Frame,Road Frames,Components,Black,48,2.16,H ,U ,Sport Helmet Discount-2003,Reseller,Seasonal Discount,Woolson,New Comers,Stable
147543,2010-02-10,295,1,1996.14,0.17,1656.7962,108.93438,1.0,1996.14,1656.7962,230.40942,11.5,Aurora,Illinois,United States,Single,Male,40000,2,Bachelors,Management,Yes,2,5-10 Miles,65,Yes,Mountain-500,Mountain Bikes,Bikes,Black,42,27.77,L ,U ,Sport Helmet Discount-2002,Reseller,Seasonal Discount,Acme,New Comers,Stable
267872,2010-11-20,285,1,200.889,0.21,158.70231,19.218669,1.0,200.889,158.70231,22.968021,11.4,Yankton,South Dakota,United States,Married,Male,40000,3,Partial College,Professional,No,2,5-10 Miles,54,Yes,LL Mountain Rear Wheel,Wheels,Components,Black,0,0.0,L ,U,Road-650 Overstock,Reseller,Excess Inventory,Poomah,New Comers,Growing
116444,2008-09-14,294,1,2000.0,0.31,1380.0,124.0,0.0,2000.0,1380.0,496.0,24.8,Washington,District of Columbia,United States,Single,Female,100000,3,Partial College,Management,Yes,4,10+ Miles,56,No,Mountain-500,Mountain Bikes,Bikes,Silver,42,27.77,L ,U ,Mountain Tire Sale,Customer,Excess Inventory,Slicenger,New Comers,Stable
112602,2009-08-27,296,1,281.79,0.27,205.7067,15.21666,0.0,281.79,205.7067,60.86664,21.6,Richmond,California,United States,Single,Male,40000,0,High School,Skilled Manual,Yes,1,5-10 Miles,31,No,HL Road Frame,Road Frames,Components,Red,48,2.16,H ,U ,LL Road Frame Sale,Reseller,Excess Inventory,Poomah,New Comers,Growing
160121,2009-12-13,295,1,1560.0,0.23,1201.2,35.88,0.0,1560.0,1201.2,322.92,20.7,Austin,Texas,United States,Single,Female,50000,1,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,33,Yes,Mountain-200,Mountain Bikes,Bikes,Black,38,23.35,H ,U ,Road-650 Overstock,Reseller,Excess Inventory,Old Balance,Incumbents,Shrinking
166219,2009-04-03,296,1,93.93,0.4,56.358,7.5144,0.0,93.93,56.358,30.0576,32.0,Houston,Texas,United States,Single,Female,70000,1,Bachelors,Professional,No,1,0-1 Miles,44,No,ML Road Pedal,Pedals,Components,Silver/Black,0,168.0,M ,U,Touring-1000 Promotion,Reseller,New Product,Old Balance,Incumbents,Shrinking
